usage_id,user_id,session_date,device,genre,watch_minutes,completed_content
7204,238,2026-03-10,Web,sci_fi,16,True
7205,238,2026-06-28,Web,documentary,42,False
7206,238,2026-03-28,iOS,true_crime,3,True
7207,238,2026-04-20,Roku,comedy,57,True
7208,238,2026-05-12,SmartTV,documentary,18,False
7209,238,2026-06-23,iOS,reality,69,True
7210,238,2026-03-26,Roku,reality,65,True
7211,238,2026-04-27,Android,anime,53,False
7212,238,2026-04-11,Android,anime,32,False
7213,238,2026-03-18,Roku,sci_fi,6,True
7214,238,2026-05-08,SmartTV,true_crime,66,True
7215,239,2024-06-20,Android,drama,37,False
7216,239,2025-08-06,Web,sci_fi,46,False
7217,239,2025-07-31,Web,true_crime,18,True
7218,239,2024-08-14,Android,reality,75,False
7219,239,2024-09-26,Android,comedy,45,True
7220,239,2024-06-12,Web,drama,71,False
7221,239,2024-11-11,Android,kids,73,False
7222,239,2025-01-11,Android,anime,57,True
7223,239,2025-11-13,SmartTV,anime,3,True
7224,239,2025-02-01,iOS,reality,1,True
7225,239,2025-02-01,Roku,sci_fi,23,True
7226,239,2024-06-24,Roku,comedy,90,False
7227,239,2024-12-30,iOS,true_crime,63,True
7228,239,2024-11-29,Roku,comedy,70,False
7229,239,2025-07-23,Web,true_crime,36,False
7230,239,2025-11-04,Web,comedy,44,True
7231,239,2025-10-31,iOS,drama,26,True
7232,239,2025-02-03,Roku,sci_fi,57,True
7233,239,2024-06-28,Web,drama,36,True
7234,240,2026-06-06,Roku,kids,72,False
7235,240,2026-04-02,Web,anime,23,False
7236,240,2026-05-14,Android,true_crime,50,False
7237,240,2026-05-24,Android,kids,23,False
7238,240,2026-04-22,Roku,anime,1,False
7239,240,2026-04-03,Android,kids,40,False
7240,240,2026-05-05,Android,sci_fi,3,False
7241,240,2026-03-03,Roku,kids,8,False
7242,240,2026-04-24,Roku,reality,79,True
7243,240,2026-03-24,Web,comedy,44,True
7244,240,2026-06-09,iOS,comedy,9,True
7245,240,2026-03-29,Android,sci_fi,128,True
7246,240,2026-05-31,Web,kids,75,True
7247,240,2026-04-24,iOS,anime,64,True
7248,241,2026-06-28,Web,kids,59,True
7249,241,2026-06-27,Android,documentary,51,False
7250,241,2026-06-24,iOS,comedy,88,False
7251,241,2026-06-24,Web,anime,20,False
7252,241,2026-06-24,Web,kids,32,True
7253,241,2026-06-23,SmartTV,true_crime,44,False
7254,241,2026-06-28,Roku,sci_fi,30,False
7255,241,2026-06-29,Web,reality,38,True
7256,241,2026-06-25,SmartTV,reality,68,True
7257,241,2026-06-28,SmartTV,documentary,62,True
7258,241,2026-06-27,iOS,comedy,22,True
7259,241,2026-06-23,Roku,reality,22,True
7260,241,2026-06-30,iOS,documentary,56,True
7261,241,2026-06-30,Web,kids,45,False
7262,242,2026-03-05,iOS,true_crime,77,False
7263,242,2026-04-18,Android,kids,54,True
7264,242,2026-01-03,Roku,true_crime,35,False
7265,242,2026-04-25,iOS,sci_fi,70,False
7266,242,2026-01-15,SmartTV,kids,15,False
7267,242,2026-02-09,Web,comedy,29,True
7268,242,2026-03-21,SmartTV,documentary,49,False
7269,242,2026-06-02,Roku,anime,103,True
7270,242,2026-05-31,Web,anime,35,False
7271,242,2025-10-31,Android,true_crime,1,True
7272,242,2025-11-25,Android,reality,11,True
7273,242,2026-04-30,iOS,reality,22,True
7274,242,2026-05-25,iOS,reality,15,False
7275,242,2026-02-18,Web,drama,28,True
7276,242,2026-03-14,iOS,reality,89,True
7277,242,2026-04-09,SmartTV,sci_fi,44,False
7278,242,2025-12-10,SmartTV,documentary,20,True
7279,242,2026-02-03,Roku,kids,1,True
7280,242,2025-12-21,SmartTV,kids,48,True
7281,242,2025-11-05,SmartTV,sci_fi,31,False
7282,242,2025-11-23,Roku,reality,76,True
7283,242,2026-02-24,Web,comedy,17,False
7284,242,2026-05-13,iOS,drama,33,True
7285,242,2026-01-17,Web,comedy,43,True
7286,242,2026-05-06,iOS,sci_fi,23,False
7287,242,2025-10-16,Web,true_crime,82,True
7288,242,2026-05-27,Android,anime,18,True
7289,242,2025-12-23,iOS,documentary,37,True
7290,243,2026-04-20,Roku,anime,88,True
7291,243,2026-06-01,iOS,sci_fi,72,False
7292,243,2026-05-10,SmartTV,anime,70,True
7293,243,2026-04-18,SmartTV,sci_fi,113,True
7294,243,2026-06-22,SmartTV,comedy,52,False
7295,243,2026-06-07,iOS,reality,32,True
7296,243,2026-05-03,Roku,sci_fi,25,True
7297,243,2026-06-19,Android,kids,71,False
7298,243,2026-05-19,Web,documentary,2,True
7299,243,2026-05-05,Roku,drama,54,True
7300,243,2026-04-17,iOS,kids,22,True
7301,243,2026-04-10,Roku,kids,69,False
7302,243,2026-05-18,Android,true_crime,1,True
7303,243,2026-06-18,Web,drama,58,True
7304,243,2026-04-04,Roku,true_crime,41,False
7305,244,2025-09-30,Web,sci_fi,43,True
7306,244,2026-01-06,Roku,kids,67,False
7307,244,2026-05-06,Roku,true_crime,43,False
7308,244,2025-08-30,SmartTV,sci_fi,45,True
7309,244,2025-04-15,SmartTV,comedy,76,True
7310,244,2025-08-17,Android,reality,70,True
7311,244,2025-05-19,Web,kids,69,True
7312,244,2025-10-02,Roku,kids,82,True
7313,244,2026-01-09,iOS,comedy,11,True
7314,244,2025-06-01,Android,reality,25,True
7315,244,2026-01-30,iOS,drama,112,True
7316,244,2025-08-04,Web,true_crime,50,True
7317,244,2026-06-22,iOS,sci_fi,19,False
7318,244,2026-06-08,Roku,sci_fi,26,True
7319,244,2026-02-05,iOS,kids,67,True
7320,244,2026-06-13,Roku,documentary,51,False
7321,244,2025-07-03,Roku,anime,44,False
7322,244,2026-06-01,Roku,sci_fi,75,True
7323,244,2025-06-22,Roku,true_crime,4,True
7324,244,2026-06-20,Android,comedy,47,True
7325,244,2025-07-20,Android,documentary,73,True
7326,244,2026-04-09,iOS,true_crime,90,True
7327,244,2025-10-21,SmartTV,sci_fi,27,False
7328,244,2025-08-11,SmartTV,comedy,43,True
7329,244,2026-06-28,SmartTV,kids,49,True
7330,244,2026-02-01,Roku,documentary,57,True
7331,244,2025-09-27,Web,anime,111,False
7332,244,2026-04-03,Roku,drama,29,True
7333,244,2026-01-01,Web,sci_fi,34,True
7334,244,2025-11-13,Roku,drama,62,True
7335,244,2026-06-05,Roku,reality,34,False
7336,244,2025-10-24,Web,drama,47,True
7337,244,2025-04-20,Web,comedy,62,True
7338,244,2025-04-24,SmartTV,comedy,67,False
7339,244,2026-06-19,Web,anime,125,True
7340,244,2026-04-22,Android,sci_fi,90,True
7341,244,2025-08-04,SmartTV,documentary,88,False
7342,244,2026-02-13,iOS,drama,9,True
7343,244,2026-01-09,Web,comedy,72,False
7344,244,2025-07-05,Roku,documentary,22,True
7345,244,2026-06-21,Roku,reality,1,False
7346,244,2025-08-01,Android,anime,68,True
7347,245,2026-06-27,iOS,reality,59,True
7348,245,2026-05-28,Roku,reality,64,True
7349,245,2026-05-25,Roku,drama,41,False
7350,245,2026-06-25,SmartTV,comedy,52,False
7351,245,2026-05-31,SmartTV,drama,78,True
7352,245,2026-06-23,iOS,documentary,49,True
7353,245,2026-06-06,Web,reality,87,True
7354,245,2026-06-16,SmartTV,anime,29,True
7355,245,2026-06-04,Android,true_crime,1,False
7356,245,2026-06-15,Android,drama,22,True
7357,245,2026-06-26,iOS,documentary,35,True
7358,245,2026-06-14,iOS,sci_fi,40,True
7359,245,2026-06-12,Roku,sci_fi,62,True
7360,245,2026-06-19,Android,comedy,27,False
7361,245,2026-05-28,Android,sci_fi,16,False
7362,245,2026-06-02,iOS,kids,51,True
7363,245,2026-06-27,iOS,drama,17,True
7364,245,2026-06-06,Roku,comedy,75,True
7365,245,2026-06-09,Roku,true_crime,34,True
7366,245,2026-06-24,Android,documentary,70,True
7367,245,2026-06-18,SmartTV,comedy,32,False
7368,245,2026-06-18,Roku,kids,44,True
7369,245,2026-06-23,SmartTV,true_crime,67,False
7370,245,2026-06-18,Android,anime,74,True
7371,245,2026-06-26,SmartTV,comedy,55,True
7372,245,2026-05-30,Roku,documentary,29,True
7373,245,2026-06-28,Android,comedy,52,False
7374,245,2026-06-01,iOS,documentary,21,True
7375,245,2026-06-05,SmartTV,drama,68,False
7376,245,2026-06-14,Android,true_crime,60,True
7377,245,2026-06-03,Web,true_crime,21,True
7378,245,2026-06-11,Android,documentary,29,True
7379,245,2026-06-23,iOS,kids,87,False
7380,245,2026-05-26,Roku,anime,37,False
7381,245,2026-05-28,SmartTV,documentary,40,True
7382,245,2026-06-07,Roku,true_crime,33,True
7383,245,2026-05-27,Web,true_crime,50,True
7384,245,2026-06-07,SmartTV,sci_fi,73,False
7385,245,2026-06-12,iOS,anime,9,True
7386,245,2026-06-22,Web,kids,97,True
7387,245,2026-06-25,SmartTV,comedy,46,False
7388,245,2026-05-30,iOS,drama,29,True
7389,245,2026-06-12,iOS,documentary,1,False
7390,245,2026-06-04,Android,true_crime,15,False
7391,245,2026-06-18,SmartTV,sci_fi,30,True
7392,245,2026-06-12,Android,sci_fi,41,True
7393,245,2026-06-26,iOS,anime,109,True
7394,245,2026-06-16,Android,drama,60,False
7395,245,2026-06-07,Android,true_crime,40,True
7396,245,2026-05-25,iOS,comedy,40,False
7397,245,2026-06-12,Web,documentary,46,True
7398,245,2026-06-04,Web,comedy,59,True
7399,245,2026-06-29,Roku,kids,45,False
7400,246,2026-05-12,Roku,true_crime,44,True
7401,246,2026-04-02,iOS,anime,49,False
7402,246,2026-04-07,Roku,reality,40,True
7403,246,2026-05-28,Web,anime,52,True
7404,246,2026-03-23,Web,kids,55,True
7405,246,2026-04-27,Roku,sci_fi,66,True
7406,246,2026-04-19,iOS,reality,35,True
7407,246,2026-05-17,SmartTV,kids,33,False
7408,246,2026-05-19,iOS,kids,39,True
7409,246,2026-06-08,Android,kids,96,True
7410,246,2026-06-10,SmartTV,kids,62,True
7411,246,2026-04-25,Web,comedy,31,True
7412,246,2026-06-09,Android,documentary,75,False
7413,246,2026-06-25,Roku,kids,71,True
7414,246,2026-04-04,SmartTV,anime,41,False
7415,246,2026-06-12,Roku,kids,21,True
7416,246,2026-03-24,SmartTV,reality,65,True
7417,246,2026-06-17,Android,documentary,1,False
7418,246,2026-06-11,Roku,sci_fi,25,False
7419,246,2026-05-11,Roku,documentary,65,True
7420,246,2026-06-05,Android,sci_fi,42,False
7421,246,2026-04-02,Roku,comedy,1,True
7422,246,2026-06-01,iOS,documentary,62,False
7423,246,2026-05-29,Roku,true_crime,43,False
7424,247,2026-03-28,iOS,true_crime,37,True
7425,247,2025-05-13,Roku,documentary,29,True
7426,247,2025-09-17,Android,drama,80,True
7427,247,2026-03-26,SmartTV,sci_fi,11,True
7428,247,2026-01-25,iOS,documentary,87,True
7429,247,2025-11-27,iOS,comedy,9,False
7430,247,2026-04-06,SmartTV,drama,50,False
7431,247,2025-12-12,Roku,kids,58,True
7432,247,2026-06-03,SmartTV,sci_fi,27,True
7433,247,2025-09-09,Android,reality,27,True
7434,247,2026-03-06,Android,sci_fi,42,True
7435,247,2026-06-06,Roku,documentary,20,False
7436,247,2026-03-15,SmartTV,sci_fi,68,True
7437,247,2025-08-02,Roku,sci_fi,124,True
7438,247,2026-06-25,Roku,drama,106,True
7439,247,2026-01-27,Android,kids,1,False
7440,247,2026-01-26,SmartTV,documentary,47,False
7441,247,2025-07-04,Web,sci_fi,1,True
7442,247,2025-12-12,SmartTV,reality,98,True
7443,247,2025-07-31,SmartTV,reality,61,False
7444,247,2025-10-28,Web,comedy,44,True
7445,248,2026-05-31,Web,true_crime,26,False
7446,248,2026-06-15,Web,true_crime,33,True
7447,248,2026-06-11,Web,true_crime,60,True
7448,248,2026-06-19,SmartTV,kids,29,True
7449,248,2026-05-20,SmartTV,sci_fi,26,True
7450,248,2026-05-14,Web,documentary,11,True
7451,248,2026-05-13,SmartTV,kids,64,False
7452,248,2026-06-01,iOS,sci_fi,20,False
7453,248,2026-06-22,iOS,sci_fi,27,False
7454,248,2026-06-10,iOS,true_crime,97,False
7455,248,2026-06-26,Web,kids,53,False
7456,248,2026-05-09,Web,anime,113,False
7457,248,2026-06-11,SmartTV,drama,42,True
7458,248,2026-06-08,Roku,anime,41,True
7459,248,2026-05-31,iOS,kids,64,False
7460,248,2026-05-28,Roku,sci_fi,14,False
7461,248,2026-06-27,Web,reality,43,False
7462,248,2026-06-23,Roku,anime,52,True
7463,248,2026-06-06,Android,true_crime,13,False
7464,248,2026-06-24,Web,comedy,56,True
7465,248,2026-05-17,iOS,reality,-1,True
7466,248,2026-06-21,SmartTV,sci_fi,21,False
7467,248,2026-05-25,Web,sci_fi,40,False
7468,248,2026-05-17,Web,drama,48,False
7469,248,2026-06-10,iOS,documentary,100,True
7470,248,2026-05-08,Android,drama,1,False
7471,248,2026-05-15,Roku,sci_fi,2,False
7472,248,2026-06-24,iOS,drama,12,False
7473,248,2026-05-17,SmartTV,true_crime,63,False
7474,248,2026-05-30,Web,kids,69,True
7475,248,2026-06-16,Roku,anime,52,False
7476,248,2026-06-18,Roku,documentary,1,True
7477,248,2026-05-17,Web,documentary,85,True
7478,248,2026-06-29,Web,true_crime,34,True
7479,248,2026-05-20,Roku,true_crime,1,False
7480,248,2026-06-06,iOS,kids,96,True
7481,248,2026-06-28,SmartTV,reality,40,True
7482,248,2026-05-26,Roku,anime,56,False
7483,248,2026-06-10,iOS,reality,68,False
7484,248,2026-06-18,Android,reality,41,False
7485,248,2026-05-14,Android,reality,32,True
7486,248,2026-06-25,Web,comedy,18,False
7487,248,2026-05-29,Web,kids,57,False
7488,248,2026-05-07,Web,drama,47,False
7489,248,2026-06-07,Roku,comedy,23,True
7490,248,2026-05-18,SmartTV,comedy,19,True
7491,248,2026-06-25,Web,sci_fi,3,True
7492,248,2026-06-02,iOS,reality,40,True
7493,248,2026-06-16,Roku,anime,43,False
7494,248,2026-05-29,Web,documentary,1,False
7495,248,2026-05-23,iOS,reality,70,True
7496,248,2026-06-30,Roku,kids,47,False
7497,248,2026-05-24,Roku,kids,138,True
7498,248,2026-05-17,Roku,documentary,47,False
7499,248,2026-06-18,Roku,reality,62,True
7500,248,2026-05-08,Android,sci_fi,1,False
7501,248,2026-05-16,Roku,true_crime,51,True
7502,248,2026-06-17,Web,true_crime,31,True
7503,249,2026-01-14,Roku,reality,57,True
7504,249,2026-02-20,Web,anime,71,True
7505,249,2026-06-09,Web,anime,72,True
7506,249,2026-05-11,Android,documentary,47,True
7507,249,2026-06-30,iOS,kids,59,False
7508,249,2026-04-29,Android,documentary,47,True
7509,249,2026-05-09,Roku,sci_fi,14,True
7510,249,2026-01-06,Roku,comedy,33,True
7511,249,2026-03-26,SmartTV,documentary,39,True
7512,249,2026-06-02,Android,reality,31,False
7513,249,2026-02-19,Android,reality,23,False
7514,249,2026-06-11,Android,kids,71,False
7515,249,2026-05-03,Roku,comedy,87,True
7516,249,2026-06-07,Web,sci_fi,11,True
7517,249,2026-06-28,SmartTV,drama,51,True
7518,249,2026-06-21,Web,kids,81,True
7519,249,2026-03-20,Roku,sci_fi,30,False
7520,249,2025-12-30,iOS,drama,98,False
7521,249,2025-12-25,SmartTV,kids,46,False
7522,249,2026-04-23,Android,reality,89,True
7523,249,2026-03-07,SmartTV,true_crime,25,True
7524,249,2026-01-03,Android,anime,98,False
7525,249,2026-06-23,Android,comedy,15,True
7526,249,2026-04-08,iOS,sci_fi,6,False
7527,249,2026-02-06,iOS,true_crime,82,True
7528,249,2026-04-30,iOS,sci_fi,52,False
7529,249,2026-06-19,Roku,reality,45,True
7530,249,2026-05-12,Web,anime,46,True
7531,249,2026-05-24,Android,true_crime,35,False
7532,249,2026-01-27,SmartTV,documentary,36,True
7533,249,2026-06-25,SmartTV,anime,126,True
7534,249,2026-05-05,SmartTV,true_crime,60,False
7535,249,2026-01-27,Web,true_crime,93,False
7536,249,2026-03-09,iOS,kids,34,True
7537,249,2026-03-08,Web,drama,67,True
7538,249,2026-02-17,Web,drama,1,True
7539,249,2026-04-20,SmartTV,documentary,16,True
7540,250,2025-07-01,iOS,sci_fi,74,True
7541,250,2026-01-26,Android,documentary,103,False
7542,250,2026-06-20,iOS,drama,80,True
7543,250,2025-08-27,Roku,documentary,45,True
7544,250,2025-08-26,Roku,sci_fi,32,False
7545,250,2025-10-30,Android,documentary,41,True
7546,250,2025-01-19,Roku,reality,57,True
7547,250,2026-04-19,Android,drama,34,False
7548,250,2025-02-24,SmartTV,comedy,86,True
7549,250,2026-01-31,Android,comedy,8,True
7550,250,2026-06-12,iOS,comedy,14,True
7551,250,2026-04-01,iOS,comedy,36,False
7552,250,2026-02-06,Web,sci_fi,57,True
7553,250,2026-06-26,SmartTV,sci_fi,63,True
7554,250,2025-12-15,iOS,kids,29,True
7555,250,2025-03-22,Web,anime,42,True
7556,250,2025-12-08,Roku,kids,67,False
7557,250,2025-03-21,Web,sci_fi,10,False
7558,250,2026-02-02,Web,reality,85,False
7559,250,2026-01-30,Web,documentary,44,False
7560,250,2026-06-14,iOS,true_crime,63,False
7561,250,2026-03-23,Web,drama,61,False
7562,250,2026-04-29,SmartTV,sci_fi,75,False
7563,250,2025-08-06,iOS,sci_fi,45,True
7564,250,2025-04-18,iOS,sci_fi,27,False
7565,250,2025-08-09,SmartTV,reality,63,False
7566,250,2026-01-03,Web,comedy,76,True
7567,250,2026-01-14,SmartTV,documentary,34,True
7568,250,2026-03-02,Roku,documentary,35,False
7569,250,2026-01-16,iOS,true_crime,65,False
7570,250,2026-03-06,SmartTV,true_crime,63,True
7571,250,2025-01-22,iOS,documentary,42,False
7572,250,2025-05-28,Web,reality,44,True
7573,250,2025-04-08,SmartTV,true_crime,72,False
7574,250,2025-05-19,iOS,anime,62,True
7575,250,2026-01-01,Android,true_crime,32,False
7576,250,2025-04-29,Web,drama,3,True
7577,250,2025-11-05,SmartTV,anime,12,True
7578,250,2026-04-02,Web,comedy,67,True
7579,250,2025-11-18,SmartTV,comedy,64,True
7580,250,2025-08-11,Web,true_crime,79,False
7581,250,2025-04-26,Web,drama,66,False
7582,250,2025-07-30,iOS,reality,99,False
7583,250,2025-05-04,Roku,sci_fi,52,True
7584,250,2026-05-21,SmartTV,documentary,91,False
7585,250,2026-04-01,iOS,reality,55,False
7586,250,2025-12-11,Web,true_crime,43,False
7587,250,2026-01-19,Android,drama,1,True
7588,250,2025-08-04,Android,kids,59,True
7589,250,2026-03-31,Roku,true_crime,16,False
7590,250,2025-12-05,iOS,anime,68,True
7591,250,2025-05-23,iOS,true_crime,60,True
7592,250,2025-10-27,Web,sci_fi,35,True
7593,250,2025-03-01,Android,true_crime,99,False
7594,250,2026-06-10,Web,true_crime,37,False
7595,250,2025-11-26,iOS,comedy,1,True
7596,250,2026-04-03,iOS,sci_fi,53,True
7597,250,2026-02-15,Roku,true_crime,40,True
7598,251,2026-02-22,Roku,comedy,24,False
7599,251,2026-05-03,iOS,anime,82,True
7600,251,2026-04-07,Android,documentary,34,False
7601,251,2025-12-11,Roku,comedy,42,False
7602,251,2025-12-29,Web,documentary,80,False
7603,251,2026-03-26,Roku,reality,18,True
7604,251,2026-03-27,Android,sci_fi,33,False
7605,251,2026-05-31,Roku,true_crime,59,False
7606,251,2026-02-22,Web,comedy,47,True
7607,251,2026-03-21,iOS,drama,35,True
7608,251,2026-04-29,iOS,sci_fi,83,False
7609,251,2025-12-12,Roku,true_crime,153,False
7610,251,2026-01-27,iOS,drama,66,False
7611,251,2026-01-10,Android,documentary,52,False
7612,251,2026-06-18,Android,reality,80,False
7613,251,2025-12-28,iOS,kids,17,True
7614,251,2026-02-04,SmartTV,kids,37,True
7615,251,2026-05-04,SmartTV,drama,16,True
7616,251,2025-12-07,Web,true_crime,21,False
7617,251,2026-05-06,Roku,true_crime,72,False
7618,251,2026-05-07,iOS,kids,91,True
7619,251,2026-06-09,iOS,true_crime,64,True
7620,251,2026-04-15,Web,anime,38,True
7621,251,2026-05-03,Web,documentary,4,False
7622,251,2026-05-29,Roku,true_crime,23,False
7623,251,2026-01-15,Android,drama,107,False
7624,251,2025-12-14,Web,sci_fi,44,True
7625,251,2025-12-26,SmartTV,comedy,24,False
7626,251,2026-04-20,Android,sci_fi,40,True
7627,251,2026-06-07,iOS,documentary,124,True
7628,251,2026-03-08,iOS,reality,33,True
7629,251,2026-01-13,Roku,kids,28,True
7630,251,2025-11-09,Web,reality,52,True
7631,251,2026-05-09,Android,drama,62,True
7632,251,2026-05-05,Roku,drama,71,False
7633,251,2025-12-18,Android,reality,23,True
7634,251,2026-01-08,iOS,comedy,2,True
7635,251,2026-03-02,Android,comedy,64,False
7636,251,2026-04-03,SmartTV,true_crime,12,False
7637,251,2026-03-31,iOS,anime,37,True
7638,251,2026-01-29,iOS,documentary,28,True
7639,251,2025-10-23,Roku,documentary,38,True
7640,251,2026-01-26,Android,kids,80,True
7641,251,2025-12-23,iOS,drama,1,True
7642,251,2026-06-13,Web,documentary,54,True
7643,251,2026-01-05,Roku,drama,1,False
7644,252,2025-02-01,iOS,sci_fi,39,False
7645,252,2026-03-18,SmartTV,reality,48,True
7646,252,2025-12-10,Android,anime,49,True
7647,252,2025-11-02,Android,drama,45,False
7648,252,2024-11-28,SmartTV,reality,84,True
7649,252,2025-02-02,SmartTV,documentary,66,True
7650,252,2025-08-01,SmartTV,reality,54,False
7651,252,2025-08-03,Web,reality,13,False
7652,252,2024-10-24,Android,kids,14,True
7653,252,2025-11-14,iOS,kids,46,False
7654,252,2026-01-18,Web,drama,35,False
7655,252,2025-11-23,Web,kids,45,True
7656,252,2025-05-12,SmartTV,true_crime,78,False
7657,252,2025-03-01,Roku,anime,1,False
7658,252,2025-09-27,SmartTV,true_crime,4,False
7659,252,2025-07-05,SmartTV,comedy,72,True
7660,252,2025-12-14,iOS,reality,15,True
7661,252,2025-06-03,SmartTV,drama,35,True
7662,252,2026-03-19,Roku,drama,1,False
7663,252,2025-01-08,SmartTV,reality,1,False
7664,252,2025-05-10,iOS,drama,54,True
7665,252,2025-09-30,Web,documentary,1,False
7666,252,2025-07-24,iOS,sci_fi,48,False
7667,252,2026-03-25,SmartTV,comedy,59,True
7668,252,2025-10-03,Web,reality,75,False
7669,252,2025-02-09,Roku,true_crime,59,False
